sentence,entities,gt_relation,pred_relation,pred_edge,is_edge_test_contradictory,exec_time
A scheme establishing access to the East Sussex countryside for disabled people draws to a close.,"['scheme', 'access']",0,0,"('scheme', 'access')",False,00:00:37
The paint is going away from the small aluminium at the bottom and at the top of the keyboard.,"['paint', 'aluminium']",8,-1,[],False,00:01:28
Copy of all documents being discussed at the meeting were available for inspection.,"['documents', 'meeting']",15,-1,[],False,00:00:43
This included writing an account of their character and a speech on the subject of child labour.,"['speech', 'child labour']",14,1,"('child labour', 'speech')",False,00:00:38
"The laptop includes a 1.6GHz Intel processor, presumably with the usual 945GSE northbridge and ICH7M southbridge, 1GB of RAM, and a 2.5-inch, 160GB hard disk drive.","['laptop', 'processor']",3,-1,[],False,00:01:49
"The artwork and artifacts that make-up this exhibit give students the opportunity to physically and personally experience some of the things (and weight of the things) that ""grunts"" carried in Vietnam.","['artwork', 'exhibit']",2,-1,[],False,00:00:37
Recent global warming has thrown nature into disarray.,"['nature', 'disarray']",18,0,"('nature', 'disarray')",False,00:01:00
"Comedy was employed in a cathartic role against the tension, fear and grief caused by the fighting.","['tension', 'fighting']",1,1,"('fighting', 'tension')",False,00:00:21
"Since 1972, when Jewish settler organizations were successful in falsely registering the land with the Israeli Land registrar, the family have suffered the stress and anxiety caused by the constant legal battles involved in fighting for the right to stay in the homes in which many of them were born.","['stress', 'battles']",1,1,"('battles', 'stress')",False,00:00:39
The fleeing convicts were picked out of the darkness by the watchful prison guards.,"['convicts', 'guards']",18,-1,[],False,00:01:27
There are a number of fairly standard conventions when framing a business letter that it is important to observe.,"['business', 'letter']",15,0,"('business', 'letter')",False,00:00:58
"The letter contains instructions for completion, and encloses a blank copy of the Assurance of Compliance.","['letter', 'instructions']",3,0,"('letter', 'instructions')",False,00:01:12
"This book has been the topic of considerable heated debate, but it is not the intention of this reviewer to enter into this public argument.","['book', 'debate']",15,0,"('book', 'debate')",False,00:00:33
"He is mentioned in the first chapter of Walton's "" Compleat Angler,"" wherein Venator refers to a meet of his hounds at Am well Hill.","['meet', 'hounds']",13,0,"('meet', 'hounds')",False,00:00:50
One of the few landmarks to guide the charge was a copse of oak trees near the center of the Union line.,"['copse', 'trees']",13,1,"('trees', 'copse')",True,00:01:28
For a time class became the dominant research topic for sociology.,"['class', 'sociology']",18,-1,[],False,00:01:02
"Mud-plastered walls, traditional display of art, handicrafts from all parts of the nation and the exclusivity of each theme state every year makes the Surajkund Mela stand apart in the league of various exhibitions of arts and crafts.","['league', 'exhibitions']",13,-1,[],False,00:00:57
The next paragraphs introduce some simple ideas from weighted digraph analysis.,"['paragraphs', 'ideas']",14,0,"('paragraphs', 'ideas')",False,00:00:29
A photograph reminds Frederic about a forgotten childhood memory about a mysterious woman in white a young.,"['photograph', 'memory']",18,0,"('photograph', 'memory')",False,00:00:32
The surgeon is part of the team of clinicians participating in a long rehabilitation process.,"['surgeon', 'team']",12,-1,[],False,00:01:02
The bait got out from under the frig.,"['bait', 'frig']",8,-1,[],False,00:01:24
"In the hands of an evil cabal of sadistic murderers who feast on the flesh of their victims, a young woman lashes out in one, last, desperate act of defiance.","['cabal', 'murderers']",13,-1,[],False,00:00:47
One way to have a garden in the country is in a window box.,"['garden', 'window box']",4,1,"('window box', 'garden')",False,00:00:55
The deepest portion of the photosphere is the source of a continuous spectrum.,"['portion', 'spectrum']",9,0,"('portion', 'spectrum')",False,00:00:37
A calendar of saints forms a way of organising a liturgical year on the finely-granulated level of days by assigning each day to association with a saint.,"['calendar', 'saints']",14,1,"('saints', 'calendar')",False,00:00:38
The Rail Accident Investigation Branch has released its report on the derailment.,"['report', 'derailment']",14,1,"('derailment', 'report')",False,00:00:34
All thirty of the patches sewn into the cloth in 1534 by the Poor Clare nuns to repair the devastation caused by the 1532 fire were removed.,"['devastation', 'fire']",1,1,"('fire', 'devastation')",False,00:00:31
The conference was organised around four roundtables.,"['conference', 'roundtables']",3,0,"('conference', 'roundtables')",False,00:00:37
The cocaine was in a suitcase that had arrived on a flight from Mexico.,"['cocaine', 'suitcase']",4,-1,[],False,00:00:46
The Learning Institute has several externally funded projects investigating aspects of learning and teaching or management in higher education.,"['projects', 'aspects']",18,1,"('aspects', 'projects')",False,00:00:47
My cockatiel threw up this morning.,"['cockatiel', 'morning']",18,-1,[],False,00:00:45
The plasma processing apparatus produces a plasma in a vessel and processes samples using the plasma.,"['apparatus', 'vessel']",3,-1,[],False,00:00:59
He wrote out a sketch setting out his basic ideas on transmutation of species.,"['sketch', 'ideas']",14,1,"('ideas', 'sketch')",False,00:00:27
"Rhys and Frost, two of my business of four ferrets, love to go outside on their leashes.","['business', 'ferrets']",13,-1,[],False,00:00:57
The funds are invested into renewable energy schemes.,"['funds', 'schemes']",6,0,"('funds', 'schemes')",False,00:00:47
"As Mr. Appenzeller retracted his hand in shock, a head popped out of the wet clothing, its eyes wide and frightened.","['head', 'clothing']",8,-1,[],False,00:01:02
The court instead achieved the desired flexibility using a harmless error rule.,"['court', 'rule']",11,0,"('court', 'rule')",False,00:00:30
The storm was generated by an intense cold front moving across drought-affected areas in South Australia and NSW.,"['storm', 'cold front']",1,1,"('cold front', 'storm')",False,00:00:39
"This 80 page article was extracted from the book: New Model of the Universe, by P. D. Ouspensky.","['article', 'book']",8,1,"('book', 'article')",False,00:00:26
Metallurgical Plant has shown that the performance of the clamping mechanism of the gun is less than satisfactory.,"['mechanism', 'gun']",2,-1,[],False,00:01:00
An AIDS test is added to the physical exam.,"['test', 'exam']",6,1,"('exam', 'test')",True,00:01:01
"It is soon asleep, however, on the pillow of mother's breast.","['mother', 'breast']",3,-1,[],False,00:00:50
The order is posted to an overseas address.,"['order', 'overseas address']",6,-1,[],False,00:01:22
"To reheat the turkey without drying it out, we placed the slices in a steamer basket set in a pot of simmering water.","['slices', 'basket']",6,-1,[],False,00:01:42
The matter inside a supermassive black hole is not as dense as inside a stellar-sized black hole.,"['matter', 'black hole']",18,-1,[],False,00:00:50
This guide outlines the issues to consider before submitting your Junior Reporter pieces.,"['guide', 'issues']",14,1,"('issues', 'guide')",True,00:00:56
The marketing research firm reeased a recent report saying the number of Americans watching online video has more than tripled in the last 5 years.,"['firm', 'report']",17,0,"('firm', 'report')",False,00:00:43
"In late summer (July to September), the robins disperse and the Culex shift to feeding on humans, again despite the ubiquity of house sparrows.","['ubiquity', 'sparrows']",18,-1,[],False,00:00:50
"Joint problems are caused by osteoarthitis (degenerative joint disease), subluxations, sprains, intervertebral disc.","['Joint problems', 'osteoarthitis']",1,1,"('osteoarthitis', 'Joint problems')",False,00:00:39
Enteric-formulated lactoferrin was more effectively transported into the blood.,"['lactoferrin', 'blood']",6,0,"('lactoferrin', 'blood')",True,00:01:12
The examination started at the head.,"['examination', 'head']",18,-1,[],False,00:00:48
"With a blow of the whistle, the locomotive departs from the station platform pushing four carriages ahead of it.","['locomotive', 'platform']",8,-1,[],False,00:00:36
The archives also publish historical and scientific studies.,"['archives', 'studies']",17,0,"('archives', 'studies')",False,00:00:36
Scientists responsible for analysing the seizures have given a warning that traffickers are turning to hospital X-ray equipment and laboratory supplies as an illicit source of radioactive material.,"['Scientists', 'warning']",17,0,"('Scientists', 'warning')",False,00:00:32
The money was locked in a safe on the premises.,"['money', 'safe']",4,-1,[],False,00:00:40
This flame was put inside a hollowed-out turnip to keep it glowing.,"['flame', 'turnip']",6,-1,[],False,00:01:13
"It is a tutorial by Mark Levine that aims to summarise the musical theory, including jazz harmony, required by an aspiring jazz pianist.","['tutorial', 'musical theory']",14,1,"('musical theory', 'tutorial')",False,00:00:35
"This adorable necklace is made with fine silver plated chain and is 20"" long.","['necklace', 'chain']",18,1,"('chain', 'necklace')",False,00:00:47
"We did spot a few elephants, cape buffaloes, and warthogs, when we got so close we could actually count the warts on their faces, but our best shots were of the corps of giraffes, who towered over us at over eighteen feet tall and weighed in excess of 2,000 pounds.","['corps', 'giraffes']",13,-1,[],False,00:00:57
"A lice infestation is diagnosed by looking closely through pubic hair for nits, nymphs, or adults.","['lice', 'infestation']",0,0,"('lice', 'infestation')",False,00:00:30
An actress's nude photos have been leaked to a local journal.,"['photos', 'journal']",6,0,"('photos', 'journal')",True,00:01:06
'Transition' are the series of large mirrored beach hits that cling to the stubborn undulation of the cliffs above McKenzie's Bay.,"['undulation', 'cliffs']",18,-1,[],False,00:01:02
"The nice thing about the title of the first book was that as soon as you saw the the cover, or even read the title, you knew immediately about the blog without having to read a review or a ""to get more info"" blurb.","['title', 'book']",2,1,"('book', 'title')",True,00:01:23
